incident_id,date,time,operator_name,machine_id,severity,operator_badge,comment,shift,type_surchauffe,type_baisse_pression,type_vibration,type_bruit_mecanique,type_surconsommation,type_blocage_mecanique,type_alarme_capteur,type_arret_urgence,type_defaut_qualite
INC-001170,2026-05-17,16:02,Nathan Richard,MACH-11,2,OP1006,perte intermittente signal mesure,apres-midi,0,0,0,0,0,0,1,0,0
INC-001171,2026-05-19,08:44,Jules Moreau,MACH-10,2,OP1010,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-001172,2026-05-20,11:23,Lucas Bernard,MACH-14,2,OP1002,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-001173,2026-05-20,15:40,Jules Moreau,MACH-15,2,OP1010,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-001174,2026-05-20,18:52,Emma Dubois,MACH-08,3,OP1003,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-001175,2026-05-21,23:35,Nathan Richard,MACH-10,3,OP1006,consommation hors plage nominale,nuit,0,0,0,0,1,0,0,0,0
INC-001176,2026-05-22,00:39,Antoine Moreau,MACH-13,3,OP1007,baisse pression hydraulique,nuit,0,1,0,0,0,0,0,0,0
INC-001177,2026-05-22,00:52,Lucas Bernard,MACH-13,2,OP1002,micro-fuite détectée — chute pression,nuit,0,1,0,0,0,0,0,0,0
INC-001178,2026-05-22,03:15,Pierre Martin,MACH-03,3,OP1003,choc sur transmission,nuit,0,0,0,1,0,0,0,0,0
INC-001179,2026-05-22,03:18,Marie Dupont,MACH-03,2,OP1001,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-001180,2026-05-22,19:14,Hugo Thomas,MACH-14,3,OP1004,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-001181,2026-05-23,00:24,Marie Dupont,MACH-13,3,OP1001,baisse pression hydraulique,nuit,0,1,0,0,0,0,0,0,0
INC-001182,2026-05-23,00:52,Antoine Moreau,MACH-13,3,OP1007,circuit hydraulique en défaut,nuit,0,1,0,0,0,0,0,0,0
INC-001183,2026-05-23,03:18,Chloé Robert,MACH-03,3,OP1005,choc sur transmission,nuit,0,0,0,1,0,0,0,0,0
INC-001184,2026-05-23,03:49,Lucas Bernard,MACH-03,3,OP1002,cliquetis roulement axe,nuit,0,0,0,1,0,0,0,0,0
INC-001185,2026-05-23,08:30,Camille Martin,MACH-08,3,OP1001,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-001186,2026-05-23,10:20,Emma Dubois,MACH-03,3,OP1003,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-001187,2026-05-23,13:45,Jules Moreau,MACH-14,3,OP1010,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-001188,2026-05-23,13:49,Lina Petit,MACH-08,3,OP1007,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-001189,2026-05-24,00:52,Enzo Durand,MACH-13,4,OP1008,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-001190,2026-05-24,03:18,Camille Martin,MACH-03,4,OP1001,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-001191,2026-05-24,16:41,Sarah Leroy,MACH-13,3,OP1009,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-001192,2026-05-25,01:51,Julie Petit,MACH-12,2,OP1008,frottement mécanique cyclique,nuit,0,0,0,1,0,0,0,0,0
INC-001193,2026-05-25,06:34,Emma Dubois,MACH-08,3,OP1003,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-001194,2026-05-25,14:39,Marie Dupont,MACH-07,2,OP1001,coincement pièce mobile,apres-midi,0,0,0,0,0,1,0,0,0
INC-001195,2026-05-25,22:23,Hugo Thomas,MACH-04,3,OP1004,défaut qualité pièces,nuit,0,0,0,0,0,0,0,0,1
INC-001196,2026-05-26,01:07,Pierre Martin,MACH-12,2,OP1003,micro-fuite détectée — chute pression,nuit,0,1,0,0,0,0,0,0,0
INC-001197,2026-05-26,01:20,Pierre Martin,MACH-12,2,OP1003,baisse pression hydraulique,nuit,0,1,0,0,0,0,0,0,0
INC-001198,2026-05-26,01:51,Lucas Bernard,MACH-12,3,OP1002,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-001199,2026-05-26,14:16,Hugo Thomas,MACH-07,3,OP1004,résistance mécanique anormale,apres-midi,0,0,0,0,0,1,0,0,0
INC-001200,2026-05-26,14:39,Lucas Bernard,MACH-07,3,OP1002,coincement pièce mobile,apres-midi,0,0,0,0,0,1,0,0,0
INC-001201,2026-05-27,01:20,Lucas Bernard,MACH-12,3,OP1002,pression en dessous seuil critique,nuit,0,1,0,0,0,0,0,0,0
INC-001202,2026-05-27,01:32,Chloé Robert,MACH-12,3,OP1005,circuit hydraulique en défaut,nuit,0,1,0,0,0,0,0,0,0
INC-001203,2026-05-27,01:51,Emma Dubois,MACH-12,4,OP1003,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-001204,2026-05-27,04:50,Chloé Robert,MACH-13,3,OP1005,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-001205,2026-05-27,11:11,Chloé Robert,MACH-11,3,OP1005,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-001206,2026-05-27,14:39,Lucas Bernard,MACH-07,4,OP1002,pièce bloquée convoyeur,apres-midi,0,0,0,0,0,1,0,0,0
INC-001207,2026-05-27,18:05,Chloé Robert,MACH-09,3,OP1005,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-001208,2026-05-28,00:39,Jules Moreau,MACH-03,3,OP1010,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-001209,2026-05-28,01:20,Emma Dubois,MACH-12,4,OP1003,micro-fuite / baisse pression + arrêt ligne,nuit,0,1,0,0,0,0,0,1,0
INC-001210,2026-05-28,08:26,Jules Moreau,MACH-14,2,OP1010,montée thermique progressive,matin,1,0,0,0,0,0,0,0,0
INC-001211,2026-05-28,19:57,Sophie Leclerc,MACH-05,2,OP1006,circuit hydraulique en défaut,apres-midi,0,1,0,0,0,0,0,0,0
INC-001212,2026-05-28,20:25,Lucas Bernard,MACH-12,2,OP1002,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-001213,2026-05-29,19:47,Julie Petit,MACH-05,3,OP1008,circuit hydraulique en défaut,apres-midi,0,1,0,0,0,0,0,0,0
INC-001214,2026-05-29,19:57,Marie Dupont,MACH-05,3,OP1001,pression en dessous seuil critique,apres-midi,0,1,0,0,0,0,0,0,0
INC-001215,2026-05-29,23:31,Jules Moreau,MACH-13,3,OP1010,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-001216,2026-05-30,19:57,Lina Petit,MACH-05,5,OP1007,micro-fuite / baisse pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-001217,2026-05-31,04:08,Julie Petit,MACH-07,2,OP1008,pression en dessous seuil critique,nuit,0,1,0,0,0,0,0,0,0
INC-001218,2026-05-31,09:17,Lucas Bernard,MACH-09,2,OP1002,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-001219,2026-05-31,09:33,Lucas Bernard,MACH-03,2,OP1002,pression en dessous seuil critique,matin,0,1,0,0,0,0,0,0,0
INC-001220,2026-05-31,09:37,Marie Dupont,MACH-03,3,OP1001,baisse pression hydraulique,matin,0,1,0,0,0,0,0,0,0
INC-001221,2026-05-31,19:45,Chloé Robert,MACH-05,3,OP1005,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-001222,2026-06-01,04:08,Chloé Robert,MACH-07,3,OP1005,pression en dessous seuil critique,nuit,0,1,0,0,0,0,0,0,0
INC-001223,2026-06-01,09:24,Pierre Martin,MACH-03,3,OP1003,micro-fuite détectée — chute pression,matin,0,1,0,0,0,0,0,0,0
INC-001224,2026-06-01,09:33,Pierre Martin,MACH-03,3,OP1003,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-001225,2026-06-02,00:31,Enzo Durand,MACH-09,2,OP1008,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-001226,2026-06-02,04:08,Chloé Robert,MACH-07,4,OP1005,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-001227,2026-06-02,05:07,Sarah Leroy,MACH-05,3,OP1009,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-001228,2026-06-02,06:04,Sophie Leclerc,MACH-06,2,OP1006,choc sur transmission,matin,0,0,0,1,0,0,0,0,0
INC-001229,2026-06-02,09:33,Lina Petit,MACH-03,4,OP1007,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-001230,2026-06-02,12:57,Camille Martin,MACH-02,3,OP1001,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-001231,2026-06-03,06:04,Pierre Martin,MACH-06,3,OP1003,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-001232,2026-06-03,18:49,Hugo Thomas,MACH-11,3,OP1004,micro-fuite / baisse pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-001233,2026-06-03,20:40,Chloé Robert,MACH-13,3,OP1005,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-001234,2026-06-04,00:42,Lina Petit,MACH-07,2,OP1007,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-001235,2026-06-04,05:34,Hugo Thomas,MACH-03,3,OP1004,chute taux de production anormale,nuit,0,0,0,0,0,0,0,0,1
INC-001236,2026-06-04,05:53,Marie Dupont,MACH-03,2,OP1001,pièces hors tolérance — contrôle qualité,nuit,0,0,0,0,0,0,0,0,1
INC-001237,2026-06-04,06:04,Lucas Bernard,MACH-06,4,OP1002,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-001238,2026-06-04,10:23,Enzo Durand,MACH-09,3,OP1008,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-001239,2026-06-05,00:13,Sophie Leclerc,MACH-10,2,OP1006,non-conformité dimensionnelle,nuit,0,0,0,0,0,0,0,0,1
INC-001240,2026-06-05,05:29,Antoine Moreau,MACH-03,3,OP1007,défaut qualité pièces constaté,nuit,0,0,0,0,0,0,0,0,1
INC-001241,2026-06-05,05:53,Lucas Bernard,MACH-03,3,OP1002,pièces hors tolérance — contrôle qualité,nuit,0,0,0,0,0,0,0,0,1
INC-001242,2026-06-06,00:13,Antoine Moreau,MACH-10,3,OP1007,pièces hors tolérance — contrôle qualité,nuit,0,0,0,0,0,0,0,0,1
INC-001243,2026-06-06,05:53,Nathan Richard,MACH-03,4,OP1006,défaut qualité pièces,nuit,0,0,0,0,0,0,0,0,1
INC-001244,2026-06-07,00:13,Chloé Robert,MACH-10,4,OP1005,défaut qualité pièces,nuit,0,0,0,0,0,0,0,0,1
INC-001245,2026-06-08,00:29,Sarah Leroy,MACH-13,3,OP1009,baisse pression hydraulique,nuit,0,1,0,0,0,0,0,0,0
